,Date,MapID,Team1_Text,Team1_Score,Team1_ID,Team1_Name,Team2_Text,Team2_Score,Team2_ID,Team2_Name,Map_Name,Tournament_Name
0,4/13/2025 0:00,197643,Falcons,13,11283,falcons,G2,8,5995,g2,Ancient,PGL Bucharest 2025
1,4/13/2025 0:00,197642,G2,7,5995,g2,Falcons,13,11283,falcons,Nuke,PGL Bucharest 2025
2,4/13/2025 0:00,197638,Falcons,13,11283,falcons,G2,5,5995,g2,Mirage,PGL Bucharest 2025
3,4/13/2025 0:00,197632,FaZe,13,6667,faze,Complexity,11,5005,complexity,Inferno,PGL Bucharest 2025
4,4/13/2025 0:00,197629,FaZe,13,6667,faze,Complexity,10,5005,complexity,Dust2,PGL Bucharest 2025
5,4/12/2025 0:00,197603,G2,13,5995,g2,Complexity,9,5005,complexity,Dust2,PGL Bucharest 2025
6,4/12/2025 0:00,197597,Complexity,8,5005,complexity,G2,13,5995,g2,Anubis,PGL Bucharest 2025
7,4/12/2025 0:00,197587,Falcons,13,11283,falcons,FaZe,10,6667,faze,Mirage,PGL Bucharest 2025
8,4/12/2025 0:00,197583,FaZe,16,6667,faze,Falcons,14,11283,falcons,Ancient,PGL Bucharest 2025
9,4/12/2025 0:00,197578,Falcons,13,11283,falcons,FaZe,4,6667,faze,Nuke,PGL Bucharest 2025
10,4/11/2025 0:00,197528,Virtus.pro,9,5378,virtuspro,G2,13,5995,g2,Mirage,PGL Bucharest 2025
11,4/11/2025 0:00,197524,Virtus.pro,11,5378,virtuspro,G2,13,5995,g2,Dust2,PGL Bucharest 2025
12,4/11/2025 0:00,197523,Complexity,13,5005,complexity,Aurora,9,11861,aurora,Nuke,PGL Bucharest 2025
13,4/11/2025 0:00,197522,Aurora,9,11861,aurora,Complexity,13,5005,complexity,Train,PGL Bucharest 2025
14,4/11/2025 0:00,197519,Aurora,13,11861,aurora,Complexity,9,5005,complexity,Anubis,PGL Bucharest 2025
15,4/11/2025 0:00,197516,3DMAX,5,4914,3dmax,FaZe,13,6667,faze,Nuke,PGL Bucharest 2025
16,4/11/2025 0:00,197514,3DMAX,0,4914,3dmax,FaZe,13,6667,faze,Anubis,PGL Bucharest 2025
17,4/11/2025 0:00,197511,GamerLegion,7,9928,gamerlegion,Falcons,13,11283,falcons,Ancient,PGL Bucharest 2025
18,4/11/2025 0:00,197508,Falcons,13,11283,falcons,GamerLegion,7,9928,gamerlegion,Inferno,PGL Bucharest 2025
19,4/11/2025 0:00,197506,GamerLegion,13,9928,gamerlegion,Falcons,7,11283,falcons,Train,PGL Bucharest 2025
20,4/10/2025 0:00,197489,Falcons,16,11283,falcons,The MongolZ,14,6248,the-mongolz,Ancient,PGL Bucharest 2025
21,4/10/2025 0:00,197487,Falcons,13,11283,falcons,The MongolZ,6,6248,the-mongolz,Dust2,PGL Bucharest 2025
22,4/10/2025 0:00,197485,Falcons,9,11283,falcons,The MongolZ,13,6248,the-mongolz,Mirage,PGL Bucharest 2025
23,4/10/2025 0:00,197481,FaZe,13,6667,faze,Apogee,8,12916,apogee,Ancient,PGL Bucharest 2025
24,4/10/2025 0:00,197478,Apogee,5,12916,apogee,FaZe,13,6667,faze,Dust2,PGL Bucharest 2025
25,4/10/2025 0:00,197475,Virtus.pro,13,5378,virtuspro,Astralis,6,6665,astralis,Train,PGL Bucharest 2025
26,4/10/2025 0:00,197472,Astralis,10,6665,astralis,Virtus.pro,13,5378,virtuspro,Dust2,PGL Bucharest 2025
27,4/9/2025 0:00,197437,The MongolZ,13,6248,the-mongolz,FURIA,11,8297,furia,Nuke,PGL Bucharest 2025
28,4/9/2025 0:00,197435,FURIA,9,8297,furia,The MongolZ,13,6248,the-mongolz,Mirage,PGL Bucharest 2025
29,4/9/2025 0:00,197429,Aurora,16,11861,aurora,Apogee,12,12916,apogee,Anubis,PGL Bucharest 2025
30,4/9/2025 0:00,197426,Aurora,13,11861,aurora,Apogee,6,12916,apogee,Mirage,PGL Bucharest 2025
31,4/9/2025 0:00,197428,Rare Atom,2,11514,rare-atom,Falcons,13,11283,falcons,Train,PGL Bucharest 2025
32,4/9/2025 0:00,197425,Falcons,13,11283,falcons,Rare Atom,6,11514,rare-atom,Inferno,PGL Bucharest 2025
33,4/9/2025 0:00,197422,Complexity,13,5005,complexity,FaZe,10,6667,faze,Anubis,PGL Bucharest 2025
34,4/9/2025 0:00,197415,FaZe,7,6667,faze,Complexity,13,5005,complexity,Dust2,PGL Bucharest 2025
35,4/9/2025 0:00,197416,Astralis,19,6665,astralis,Legacy,16,12468,legacy,Nuke,PGL Bucharest 2025
36,4/9/2025 0:00,197412,Legacy,7,12468,legacy,Astralis,13,6665,astralis,Ancient,PGL Bucharest 2025
37,4/9/2025 0:00,197409,Astralis,7,6665,astralis,Legacy,13,12468,legacy,Dust2,PGL Bucharest 2025
38,4/9/2025 0:00,197410,Virtus.pro,8,5378,virtuspro,GamerLegion,13,9928,gamerlegion,Mirage,PGL Bucharest 2025
39,4/9/2025 0:00,197408,GamerLegion,13,9928,gamerlegion,Virtus.pro,7,5378,virtuspro,Ancient,PGL Bucharest 2025
40,4/8/2025 0:00,197369,Liquid,7,5973,liquid,The MongolZ,13,6248,the-mongolz,Anubis,PGL Bucharest 2025
41,4/8/2025 0:00,197367,The MongolZ,13,6248,the-mongolz,Liquid,11,5973,liquid,Mirage,PGL Bucharest 2025
42,4/8/2025 0:00,197368,Aurora,14,11861,aurora,3DMAX,16,4914,3dmax,Dust2,PGL Bucharest 2025
43,4/8/2025 0:00,197366,Aurora,13,11861,aurora,3DMAX,5,4914,3dmax,Anubis,PGL Bucharest 2025
44,4/8/2025 0:00,197364,Aurora,9,11861,aurora,3DMAX,13,4914,3dmax,Inferno,PGL Bucharest 2025
45,4/8/2025 0:00,197363,Falcons,13,11283,falcons,paiN,9,4773,pain,Inferno,PGL Bucharest 2025
46,4/8/2025 0:00,197360,paiN,8,4773,pain,Falcons,13,11283,falcons,Train,PGL Bucharest 2025
47,4/8/2025 0:00,197354,Falcons,6,11283,falcons,paiN,13,4773,pain,Nuke,PGL Bucharest 2025
48,4/8/2025 0:00,197361,Complexity,10,5005,complexity,G2,13,5995,g2,Ancient,PGL Bucharest 2025
49,4/8/2025 0:00,197353,Complexity,13,5005,complexity,G2,10,5995,g2,Anubis,PGL Bucharest 2025
50,4/8/2025 0:00,197342,Complexity,12,5005,complexity,G2,16,5995,g2,Dust2,PGL Bucharest 2025
51,4/8/2025 0:00,197341,Rare Atom,3,11514,rare-atom,FaZe,13,6667,faze,Dust2,PGL Bucharest 2025
52,4/8/2025 0:00,197338,FaZe,13,6667,faze,Rare Atom,10,11514,rare-atom,Ancient,PGL Bucharest 2025
53,4/8/2025 0:00,197337,Virtus.pro,13,5378,virtuspro,FURIA,8,8297,furia,Dust2,PGL Bucharest 2025
54,4/8/2025 0:00,197330,FURIA,11,8297,furia,Virtus.pro,13,5378,virtuspro,Anubis,PGL Bucharest 2025
55,4/8/2025 0:00,197332,GamerLegion,13,9928,gamerlegion,Legacy,7,12468,legacy,Ancient,PGL Bucharest 2025
56,4/8/2025 0:00,197324,Legacy,16,12468,legacy,GamerLegion,13,9928,gamerlegion,Inferno,PGL Bucharest 2025
57,4/8/2025 0:00,197319,Legacy,11,12468,legacy,GamerLegion,13,9928,gamerlegion,Anubis,PGL Bucharest 2025
58,4/8/2025 0:00,197320,Apogee,13,12916,apogee,Astralis,9,6665,astralis,Ancient,PGL Bucharest 2025
59,4/8/2025 0:00,197318,Astralis,8,6665,astralis,Apogee,13,12916,apogee,Mirage,PGL Bucharest 2025
60,4/7/2025 0:00,197298,Complexity,13,5005,complexity,FURIA,4,8297,furia,Inferno,PGL Bucharest 2025
61,4/7/2025 0:00,197297,Complexity,13,5005,complexity,FURIA,1,8297,furia,Train,PGL Bucharest 2025
62,4/7/2025 0:00,197295,Complexity,8,5005,complexity,FURIA,13,8297,furia,Dust2,PGL Bucharest 2025
63,4/7/2025 0:00,197296,paiN,11,4773,pain,FaZe,13,6667,faze,Inferno,PGL Bucharest 2025
64,4/7/2025 0:00,197294,FaZe,13,6667,faze,paiN,7,4773,pain,Dust2,PGL Bucharest 2025
65,4/7/2025 0:00,197292,The MongolZ,11,6248,the-mongolz,Apogee,13,12916,apogee,Nuke,PGL Bucharest 2025
66,4/7/2025 0:00,197289,Apogee,13,12916,apogee,The MongolZ,8,6248,the-mongolz,Ancient,PGL Bucharest 2025
67,4/7/2025 0:00,197293,Astralis,7,6665,astralis,3DMAX,13,4914,3dmax,Inferno,PGL Bucharest 2025
68,4/7/2025 0:00,197291,3DMAX,7,4914,3dmax,Astralis,13,6665,astralis,Ancient,PGL Bucharest 2025
69,4/7/2025 0:00,197288,3DMAX,13,4914,3dmax,Astralis,7,6665,astralis,Dust2,PGL Bucharest 2025
70,4/7/2025 0:00,197286,Liquid,3,5973,liquid,Virtus.pro,13,5378,virtuspro,Dust2,PGL Bucharest 2025
71,4/7/2025 0:00,197283,Virtus.pro,16,5378,virtuspro,Liquid,14,5973,liquid,Mirage,PGL Bucharest 2025
72,4/7/2025 0:00,197285,Aurora,13,11861,aurora,Legacy,7,12468,legacy,Anubis,PGL Bucharest 2025
73,4/7/2025 0:00,197282,Aurora,13,11861,aurora,Legacy,10,12468,legacy,Mirage,PGL Bucharest 2025
74,4/7/2025 0:00,197281,G2,13,5995,g2,Rare Atom,7,11514,rare-atom,Ancient,PGL Bucharest 2025
75,4/7/2025 0:00,197278,Rare Atom,5,11514,rare-atom,G2,13,5995,g2,Dust2,PGL Bucharest 2025
76,4/7/2025 0:00,197280,Falcons,1,11283,falcons,GamerLegion,13,9928,gamerlegion,Mirage,PGL Bucharest 2025
77,4/7/2025 0:00,197279,Falcons,2,11283,falcons,GamerLegion,13,9928,gamerlegion,Inferno,PGL Bucharest 2025
78,4/6/2025 0:00,197265,Apogee,7,12916,apogee,FURIA,13,8297,furia,Mirage,PGL Bucharest 2025
79,4/6/2025 0:00,197263,Apogee,6,12916,apogee,FURIA,13,8297,furia,Dust2,PGL Bucharest 2025
80,4/6/2025 0:00,197264,FaZe,8,6667,faze,Astralis,13,6665,astralis,Train,PGL Bucharest 2025
81,4/6/2025 0:00,197260,Astralis,13,6665,astralis,FaZe,16,6667,faze,Dust2,PGL Bucharest 2025
82,4/6/2025 0:00,197256,FaZe,4,6667,faze,Astralis,13,6665,astralis,Ancient,PGL Bucharest 2025
83,4/6/2025 0:00,197253,Liquid,10,5973,liquid,Legacy,13,12468,legacy,Anubis,PGL Bucharest 2025
84,4/6/2025 0:00,197247,Liquid,4,5973,liquid,Legacy,13,12468,legacy,Nuke,PGL Bucharest 2025
85,4/6/2025 0:00,197257,Aurora,19,11861,aurora,paiN,17,4773,pain,Dust2,PGL Bucharest 2025
86,4/6/2025 0:00,197250,paiN,16,4773,pain,Aurora,14,11861,aurora,Inferno,PGL Bucharest 2025
87,4/6/2025 0:00,197245,Aurora,13,11861,aurora,paiN,8,4773,pain,Nuke,PGL Bucharest 2025
88,4/6/2025 0:00,197242,Complexity,13,5005,complexity,Falcons,5,11283,falcons,Dust2,PGL Bucharest 2025
89,4/6/2025 0:00,197232,Falcons,6,11283,falcons,Complexity,13,5005,complexity,Train,PGL Bucharest 2025
90,4/6/2025 0:00,197236,GamerLegion,12,9928,gamerlegion,G2,16,5995,g2,Inferno,PGL Bucharest 2025
91,4/6/2025 0:00,197230,G2,13,5995,g2,GamerLegion,8,9928,gamerlegion,Mirage,PGL Bucharest 2025
92,4/6/2025 0:00,197228,The MongolZ,10,6248,the-mongolz,3DMAX,13,4914,3dmax,Anubis,PGL Bucharest 2025
93,4/6/2025 0:00,197226,The MongolZ,10,6248,the-mongolz,3DMAX,13,4914,3dmax,Inferno,PGL Bucharest 2025
94,4/6/2025 0:00,197222,3DMAX,11,4914,3dmax,The MongolZ,13,6248,the-mongolz,Ancient,PGL Bucharest 2025
95,4/6/2025 0:00,197223,Rare Atom,13,11514,rare-atom,Virtus.pro,7,5378,virtuspro,Ancient,PGL Bucharest 2025
96,4/6/2025 0:00,197220,Virtus.pro,3,5378,virtuspro,Rare Atom,13,11514,rare-atom,Mirage,PGL Bucharest 2025
97,3/30/2025 0:00,196726,MOUZ,7,4494,mouz,Vitality,13,9565,vitality,Train,BLAST Open Lisbon 2025
98,3/30/2025 0:00,196723,Vitality,13,9565,vitality,MOUZ,7,4494,mouz,Nuke,BLAST Open Lisbon 2025
99,3/30/2025 0:00,196717,MOUZ,13,4494,mouz,Vitality,11,9565,vitality,Dust2,BLAST Open Lisbon 2025
100,3/30/2025 0:00,196707,Vitality,11,9565,vitality,MOUZ,13,4494,mouz,Mirage,BLAST Open Lisbon 2025
101,3/30/2025 0:00,196700,MOUZ,0,4494,mouz,Vitality,13,9565,vitality,Inferno,BLAST Open Lisbon 2025
102,3/29/2025 0:00,196609,Spirit,10,7020,spirit,Vitality,13,9565,vitality,Mirage,BLAST Open Lisbon 2025
103,3/29/2025 0:00,196605,Spirit,13,7020,spirit,Vitality,5,9565,vitality,Nuke,BLAST Open Lisbon 2025
104,3/29/2025 0:00,196594,Spirit,6,7020,spirit,Vitality,13,9565,vitality,Anubis,BLAST Open Lisbon 2025
105,3/29/2025 0:00,196572,MOUZ,13,4494,mouz,Eternal Fire,10,11251,eternal-fire,Dust2,BLAST Open Lisbon 2025
106,3/29/2025 0:00,196561,Eternal Fire,11,11251,eternal-fire,MOUZ,13,4494,mouz,Nuke,BLAST Open Lisbon 2025
107,3/28/2025 0:00,196417,Spirit,13,7020,spirit,Natus Vincere,6,4608,natus-vincere,Anubis,BLAST Open Lisbon 2025
108,3/28/2025 0:00,196413,Natus Vincere,7,4608,natus-vincere,Spirit,13,7020,spirit,Dust2,BLAST Open Lisbon 2025
109,3/28/2025 0:00,196397,G2,3,5995,g2,MOUZ,13,4494,mouz,Nuke,BLAST Open Lisbon 2025
110,3/28/2025 0:00,196387,MOUZ,13,4494,mouz,G2,8,5995,g2,Inferno,BLAST Open Lisbon 2025
111,3/24/2025 0:00,195980,G2,13,5995,g2,The MongolZ,4,6248,the-mongolz,Dust2,BLAST Open Lisbon 2025
112,3/24/2025 0:00,195978,G2,13,5995,g2,The MongolZ,11,6248,the-mongolz,Ancient,BLAST Open Lisbon 2025
113,3/24/2025 0:00,195970,Eternal Fire,13,11251,eternal-fire,Natus Vincere,5,4608,natus-vincere,Dust2,BLAST Open Lisbon 2025
114,3/24/2025 0:00,195965,Natus Vincere,9,4608,natus-vincere,Eternal Fire,13,11251,eternal-fire,Inferno,BLAST Open Lisbon 2025
115,3/24/2025 0:00,195956,Spirit,13,7020,spirit,Virtus.pro,9,5378,virtuspro,Anubis,BLAST Open Lisbon 2025
116,3/24/2025 0:00,195954,Spirit,13,7020,spirit,Virtus.pro,9,5378,virtuspro,Ancient,BLAST Open Lisbon 2025
117,3/24/2025 0:00,195950,MOUZ,11,4494,mouz,Vitality,13,9565,vitality,Dust2,BLAST Open Lisbon 2025
118,3/24/2025 0:00,195948,Vitality,13,9565,vitality,MOUZ,11,4494,mouz,Mirage,BLAST Open Lisbon 2025
119,3/23/2025 0:00,195940,M80,11,12376,m80,G2,13,5995,g2,Inferno,BLAST Open Lisbon 2025
120,3/23/2025 0:00,195939,G2,13,5995,g2,M80,9,12376,m80,Ancient,BLAST Open Lisbon 2025
121,3/23/2025 0:00,195938,Liquid,8,5973,liquid,The MongolZ,13,6248,the-mongolz,Ancient,BLAST Open Lisbon 2025
122,3/23/2025 0:00,195936,Liquid,7,5973,liquid,The MongolZ,13,6248,the-mongolz,Anubis,BLAST Open Lisbon 2025
123,3/23/2025 0:00,195933,FaZe,9,6667,faze,Spirit,13,7020,spirit,Nuke,BLAST Open Lisbon 2025
124,3/23/2025 0:00,195932,Spirit,13,7020,spirit,FaZe,8,6667,faze,Anubis,BLAST Open Lisbon 2025
125,3/23/2025 0:00,195925,Virtus.pro,22,5378,virtuspro,Falcons,20,11283,falcons,Inferno,BLAST Open Lisbon 2025
126,3/23/2025 0:00,195917,Falcons,16,11283,falcons,Virtus.pro,19,5378,virtuspro,Ancient,BLAST Open Lisbon 2025
127,3/23/2025 0:00,195913,Virtus.pro,11,5378,virtuspro,Falcons,13,11283,falcons,Mirage,BLAST Open Lisbon 2025
128,3/22/2025 0:00,195889,Natus Vincere,16,4608,natus-vincere,The MongolZ,13,6248,the-mongolz,Mirage,BLAST Open Lisbon 2025
129,3/22/2025 0:00,195887,The MongolZ,13,6248,the-mongolz,Natus Vincere,1,4608,natus-vincere,Inferno,BLAST Open Lisbon 2025
130,3/22/2025 0:00,195884,The MongolZ,7,6248,the-mongolz,Natus Vincere,13,4608,natus-vincere,Dust2,BLAST Open Lisbon 2025
131,3/22/2025 0:00,195880,Eternal Fire,13,11251,eternal-fire,G2,10,5995,g2,Inferno,BLAST Open Lisbon 2025
132,3/22/2025 0:00,195875,Eternal Fire,13,11251,eternal-fire,G2,10,5995,g2,Anubis,BLAST Open Lisbon 2025
133,3/22/2025 0:00,195860,M80,19,12376,m80,FURIA,17,8297,furia,Inferno,BLAST Open Lisbon 2025
134,3/22/2025 0:00,195842,M80,13,12376,m80,FURIA,10,8297,furia,Train,BLAST Open Lisbon 2025
135,3/22/2025 0:00,195838,M80,7,12376,m80,FURIA,13,8297,furia,Dust2,BLAST Open Lisbon 2025
136,3/22/2025 0:00,195833,Liquid,13,5973,liquid,Imperial,5,9455,imperial,Anubis,BLAST Open Lisbon 2025
137,3/22/2025 0:00,195829,Imperial,13,9455,imperial,Liquid,11,5973,liquid,Nuke,BLAST Open Lisbon 2025
138,3/22/2025 0:00,195826,Liquid,13,5973,liquid,Imperial,4,9455,imperial,Dust2,BLAST Open Lisbon 2025
139,3/21/2025 0:00,195810,Virtus.pro,5,5378,virtuspro,Vitality,13,9565,vitality,Inferno,BLAST Open Lisbon 2025
140,3/21/2025 0:00,195808,Virtus.pro,6,5378,virtuspro,Vitality,13,9565,vitality,Anubis,BLAST Open Lisbon 2025
141,3/21/2025 0:00,195800,MOUZ,25,4494,mouz,Spirit,22,7020,spirit,Ancient,BLAST Open Lisbon 2025
142,3/21/2025 0:00,195795,Spirit,13,7020,spirit,MOUZ,16,4494,mouz,Nuke,BLAST Open Lisbon 2025
143,3/21/2025 0:00,195792,MOUZ,3,4494,mouz,Spirit,13,7020,spirit,Dust2,BLAST Open Lisbon 2025
144,3/21/2025 0:00,195791,Astralis,6,6665,astralis,FaZe,13,6667,faze,Nuke,BLAST Open Lisbon 2025
145,3/21/2025 0:00,195789,FaZe,13,6667,faze,Astralis,7,6665,astralis,Train,BLAST Open Lisbon 2025
146,3/21/2025 0:00,195787,The Huns,6,12510,the-huns,Falcons,13,11283,falcons,Ancient,BLAST Open Lisbon 2025
147,3/21/2025 0:00,195785,Falcons,16,11283,falcons,The Huns,13,12510,the-huns,Inferno,BLAST Open Lisbon 2025
148,3/20/2025 0:00,195752,FURIA,8,8297,furia,Natus Vincere,13,4608,natus-vincere,Mirage,BLAST Open Lisbon 2025
149,3/20/2025 0:00,195750,FURIA,12,8297,furia,Natus Vincere,16,4608,natus-vincere,Anubis,BLAST Open Lisbon 2025
150,3/20/2025 0:00,195745,The MongolZ,13,6248,the-mongolz,M80,3,12376,m80,Inferno,BLAST Open Lisbon 2025
151,3/20/2025 0:00,195741,M80,13,12376,m80,The MongolZ,11,6248,the-mongolz,Ancient,BLAST Open Lisbon 2025
152,3/20/2025 0:00,195739,The MongolZ,13,6248,the-mongolz,M80,11,12376,m80,Dust2,BLAST Open Lisbon 2025
153,3/20/2025 0:00,195737,Eternal Fire,13,11251,eternal-fire,Liquid,7,5973,liquid,Anubis,BLAST Open Lisbon 2025
154,3/20/2025 0:00,195735,Eternal Fire,13,11251,eternal-fire,Liquid,7,5973,liquid,Dust2,BLAST Open Lisbon 2025
155,3/20/2025 0:00,195732,Imperial,11,9455,imperial,G2,13,5995,g2,Inferno,BLAST Open Lisbon 2025
156,3/20/2025 0:00,195730,G2,13,5995,g2,Imperial,8,9455,imperial,Mirage,BLAST Open Lisbon 2025
157,3/19/2025 0:00,195681,FaZe,0,6667,faze,Virtus.pro,13,5378,virtuspro,Dust2,BLAST Open Lisbon 2025
158,3/19/2025 0:00,195670,Virtus.pro,16,5378,virtuspro,FaZe,13,6667,faze,Ancient,BLAST Open Lisbon 2025
159,3/19/2025 0:00,195657,Virtus.pro,12,5378,virtuspro,FaZe,16,6667,faze,Anubis,BLAST Open Lisbon 2025
160,3/19/2025 0:00,195651,Astralis,6,6665,astralis,Vitality,13,9565,vitality,Dust2,BLAST Open Lisbon 2025
161,3/19/2025 0:00,195648,Vitality,13,9565,vitality,Astralis,4,6665,astralis,Inferno,BLAST Open Lisbon 2025
162,3/19/2025 0:00,195645,Falcons,10,11283,falcons,MOUZ,13,4494,mouz,Ancient,BLAST Open Lisbon 2025
163,3/19/2025 0:00,195638,MOUZ,13,4494,mouz,Falcons,11,11283,falcons,Train,BLAST Open Lisbon 2025
164,3/19/2025 0:00,195628,The Huns,4,12510,the-huns,Spirit,13,7020,spirit,Dust2,BLAST Open Lisbon 2025
165,3/19/2025 0:00,195624,Spirit,13,7020,spirit,The Huns,8,12510,the-huns,Anubis,BLAST Open Lisbon 2025
166,3/16/2025 0:00,195473,MOUZ,5,4494,mouz,Vitality,13,9565,vitality,Inferno,ESL Pro League Season 21
167,3/16/2025 0:00,195467,Vitality,13,9565,vitality,MOUZ,4,4494,mouz,Nuke,ESL Pro League Season 21
168,3/16/2025 0:00,195462,MOUZ,9,4494,mouz,Vitality,13,9565,vitality,Dust2,ESL Pro League Season 21
169,3/15/2025 0:00,195420,The MongolZ,2,6248,the-mongolz,Vitality,13,9565,vitality,Inferno,ESL Pro League Season 21
170,3/15/2025 0:00,195417,The MongolZ,16,6248,the-mongolz,Vitality,14,9565,vitality,Nuke,ESL Pro League Season 21
171,3/15/2025 0:00,195407,The MongolZ,4,6248,the-mongolz,Vitality,13,9565,vitality,Anubis,ESL Pro League Season 21
172,3/15/2025 0:00,195397,MOUZ,13,4494,mouz,Spirit,10,7020,spirit,Ancient,ESL Pro League Season 21
173,3/15/2025 0:00,195386,MOUZ,7,4494,mouz,Spirit,13,7020,spirit,Dust2,ESL Pro League Season 21
174,3/15/2025 0:00,195371,Spirit,14,7020,spirit,MOUZ,16,4494,mouz,Nuke,ESL Pro League Season 21
175,3/14/2025 0:00,195324,Natus Vincere,6,4608,natus-vincere,The MongolZ,13,6248,the-mongolz,Ancient,ESL Pro League Season 21
176,3/14/2025 0:00,195319,The MongolZ,13,6248,the-mongolz,Natus Vincere,6,4608,natus-vincere,Mirage,ESL Pro League Season 21
177,3/14/2025 0:00,195311,Liquid,9,5973,liquid,Vitality,13,9565,vitality,Dust2,ESL Pro League Season 21
178,3/14/2025 0:00,195308,Liquid,9,5973,liquid,Vitality,13,9565,vitality,Anubis,ESL Pro League Season 21
179,3/13/2025 0:00,195273,G2,11,5995,g2,MOUZ,13,4494,mouz,Ancient,ESL Pro League Season 21
180,3/13/2025 0:00,195270,G2,8,5995,g2,MOUZ,13,4494,mouz,Nuke,ESL Pro League Season 21
181,3/13/2025 0:00,195267,MOUZ,11,4494,mouz,G2,13,5995,g2,Inferno,ESL Pro League Season 21
182,3/13/2025 0:00,195260,Eternal Fire,7,11251,eternal-fire,Spirit,13,7020,spirit,Mirage,ESL Pro League Season 21
183,3/13/2025 0:00,195257,Spirit,10,7020,spirit,Eternal Fire,13,11251,eternal-fire,Anubis,ESL Pro League Season 21
184,3/13/2025 0:00,195249,Eternal Fire,15,11251,eternal-fire,Spirit,19,7020,spirit,Nuke,ESL Pro League Season 21
185,3/11/2025 0:00,195152,GamerLegion,9,9928,gamerlegion,G2,13,5995,g2,Nuke,ESL Pro League Season 21
186,3/11/2025 0:00,195144,G2,13,5995,g2,GamerLegion,11,9928,gamerlegion,Inferno,ESL Pro League Season 21
187,3/11/2025 0:00,195135,Falcons,9,11283,falcons,Eternal Fire,13,11251,eternal-fire,Dust2,ESL Pro League Season 21
188,3/11/2025 0:00,195129,Eternal Fire,13,11251,eternal-fire,Falcons,16,11283,falcons,Mirage,ESL Pro League Season 21
189,3/11/2025 0:00,195122,Falcons,8,11283,falcons,Eternal Fire,13,11251,eternal-fire,Inferno,ESL Pro League Season 21
190,3/11/2025 0:00,195118,3DMAX,4,4914,3dmax,Liquid,13,5973,liquid,Anubis,ESL Pro League Season 21
191,3/11/2025 0:00,195111,3DMAX,13,4914,3dmax,Liquid,6,5973,liquid,Ancient,ESL Pro League Season 21
192,3/11/2025 0:00,195105,Liquid,13,5973,liquid,3DMAX,11,4914,3dmax,Inferno,ESL Pro League Season 21
193,3/10/2025 0:00,195061,FURIA,9,8297,furia,Falcons,13,11283,falcons,Dust2,ESL Pro League Season 21
194,3/10/2025 0:00,195047,Falcons,16,11283,falcons,FURIA,14,8297,furia,Mirage,ESL Pro League Season 21
195,3/10/2025 0:00,195034,Falcons,13,11283,falcons,FURIA,16,8297,furia,Train,ESL Pro League Season 21
196,3/10/2025 0:00,195029,Natus Vincere,13,4608,natus-vincere,G2,6,5995,g2,Ancient,ESL Pro League Season 21
197,3/10/2025 0:00,195014,G2,9,5995,g2,Natus Vincere,13,4608,natus-vincere,Mirage,ESL Pro League Season 21
198,3/10/2025 0:00,195000,paiN,7,4773,pain,Eternal Fire,13,11251,eternal-fire,Inferno,ESL Pro League Season 21
199,3/10/2025 0:00,194988,Eternal Fire,13,11251,eternal-fire,paiN,9,4773,pain,Nuke,ESL Pro League Season 21
200,3/10/2025 0:00,194986,Liquid,4,5973,liquid,MOUZ,13,4494,mouz,Nuke,ESL Pro League Season 21
201,3/10/2025 0:00,194977,MOUZ,13,4494,mouz,Liquid,8,5973,liquid,Ancient,ESL Pro League Season 21
202,3/10/2025 0:00,194975,GamerLegion,13,9928,gamerlegion,SAW,8,10567,saw,Ancient,ESL Pro League Season 21
203,3/10/2025 0:00,194969,SAW,9,10567,saw,GamerLegion,13,9928,gamerlegion,Inferno,ESL Pro League Season 21
204,3/10/2025 0:00,194960,GamerLegion,5,9928,gamerlegion,SAW,13,10567,saw,Train,ESL Pro League Season 21
205,3/10/2025 0:00,194967,3DMAX,7,4914,3dmax,The MongolZ,13,6248,the-mongolz,Ancient,ESL Pro League Season 21
206,3/10/2025 0:00,194959,The MongolZ,13,6248,the-mongolz,3DMAX,4,4914,3dmax,Dust2,ESL Pro League Season 21
207,3/9/2025 0:00,194883,Liquid,19,5973,liquid,Eternal Fire,17,11251,eternal-fire,Train,ESL Pro League Season 21
208,3/9/2025 0:00,194865,Eternal Fire,11,11251,eternal-fire,Liquid,13,5973,liquid,Inferno,ESL Pro League Season 21
209,3/9/2025 0:00,194907,MIBR,1,9215,mibr,FURIA,13,8297,furia,Inferno,ESL Pro League Season 21
210,3/9/2025 0:00,194881,MIBR,19,9215,mibr,FURIA,17,8297,furia,Mirage,ESL Pro League Season 21
211,3/9/2025 0:00,194863,MIBR,9,9215,mibr,FURIA,13,8297,furia,Anubis,ESL Pro League Season 21
212,3/9/2025 0:00,194847,MOUZ,7,4494,mouz,Vitality,13,9565,vitality,Dust2,ESL Pro League Season 21
213,3/9/2025 0:00,194830,Vitality,13,9565,vitality,MOUZ,6,4494,mouz,Inferno,ESL Pro League Season 21
214,3/9/2025 0:00,194842,paiN,6,4773,pain,Natus Vincere,13,4608,natus-vincere,Mirage,ESL Pro League Season 21
215,3/9/2025 0:00,194828,Natus Vincere,16,4608,natus-vincere,paiN,14,4773,pain,Train,ESL Pro League Season 21
216,3/9/2025 0:00,194823,The MongolZ,11,6248,the-mongolz,Spirit,13,7020,spirit,Dust2,ESL Pro League Season 21
