Date,Team1_Name,Team2_Name,Map_Name,Scaled_Score
2025-04-13,falcons,g2,Ancient,1.0
2025-04-13,g2,falcons,Ancient,0.6153846153846154
2025-04-13,g2,falcons,Nuke,0.5384615384615384
2025-04-13,falcons,g2,Nuke,1.0
2025-04-13,falcons,g2,Mirage,1.0
2025-04-13,g2,falcons,Mirage,0.38461538461538464
2025-04-13,faze,complexity,Inferno,1.0
2025-04-13,complexity,faze,Inferno,0.8461538461538461
2025-04-13,faze,complexity,Dust2,1.0
2025-04-13,complexity,faze,Dust2,0.7692307692307693
2025-04-12,g2,complexity,Dust2,1.0
2025-04-12,complexity,g2,Dust2,0.6923076923076923
2025-04-12,complexity,g2,Anubis,0.6153846153846154
2025-04-12,g2,complexity,Anubis,1.0
2025-04-12,falcons,faze,Mirage,1.0
2025-04-12,faze,falcons,Mirage,0.7692307692307693
2025-04-12,faze,falcons,Ancient,1.0
2025-04-12,falcons,faze,Ancient,0.875
2025-04-12,falcons,faze,Nuke,1.0
2025-04-12,faze,falcons,Nuke,0.3076923076923077
2025-04-11,virtuspro,g2,Mirage,0.6923076923076923
2025-04-11,g2,virtuspro,Mirage,1.0
2025-04-11,virtuspro,g2,Dust2,0.8461538461538461
2025-04-11,g2,virtuspro,Dust2,1.0
2025-04-11,complexity,aurora,Nuke,1.0
2025-04-11,aurora,complexity,Nuke,0.6923076923076923
2025-04-11,aurora,complexity,Train,0.6923076923076923
2025-04-11,complexity,aurora,Train,1.0
2025-04-11,aurora,complexity,Anubis,1.0
2025-04-11,complexity,aurora,Anubis,0.6923076923076923
2025-04-11,3dmax,faze,Nuke,0.38461538461538464
2025-04-11,faze,3dmax,Nuke,1.0
2025-04-11,3dmax,faze,Anubis,0.0
2025-04-11,faze,3dmax,Anubis,1.0
2025-04-11,gamerlegion,falcons,Ancient,0.5384615384615384
2025-04-11,falcons,gamerlegion,Ancient,1.0
2025-04-11,falcons,gamerlegion,Inferno,1.0
2025-04-11,gamerlegion,falcons,Inferno,0.5384615384615384
2025-04-11,gamerlegion,falcons,Train,1.0
2025-04-11,falcons,gamerlegion,Train,0.5384615384615384
2025-04-10,falcons,the-mongolz,Ancient,1.0
2025-04-10,the-mongolz,falcons,Ancient,0.875
2025-04-10,falcons,the-mongolz,Dust2,1.0
2025-04-10,the-mongolz,falcons,Dust2,0.46153846153846156
2025-04-10,falcons,the-mongolz,Mirage,0.6923076923076923
2025-04-10,the-mongolz,falcons,Mirage,1.0
2025-04-10,faze,apogee,Ancient,1.0
2025-04-10,apogee,faze,Ancient,0.6153846153846154
2025-04-10,apogee,faze,Dust2,0.38461538461538464
2025-04-10,faze,apogee,Dust2,1.0
2025-04-10,virtuspro,astralis,Train,1.0
2025-04-10,astralis,virtuspro,Train,0.46153846153846156
2025-04-10,astralis,virtuspro,Dust2,0.7692307692307693
2025-04-10,virtuspro,astralis,Dust2,1.0
2025-04-09,the-mongolz,furia,Nuke,1.0
2025-04-09,furia,the-mongolz,Nuke,0.8461538461538461
2025-04-09,furia,the-mongolz,Mirage,0.6923076923076923
2025-04-09,the-mongolz,furia,Mirage,1.0
2025-04-09,aurora,apogee,Anubis,1.0
2025-04-09,apogee,aurora,Anubis,0.75
2025-04-09,aurora,apogee,Mirage,1.0
2025-04-09,apogee,aurora,Mirage,0.46153846153846156
2025-04-09,rare-atom,falcons,Train,0.15384615384615385
2025-04-09,falcons,rare-atom,Train,1.0
2025-04-09,falcons,rare-atom,Inferno,1.0
2025-04-09,rare-atom,falcons,Inferno,0.46153846153846156
2025-04-09,complexity,faze,Anubis,1.0
2025-04-09,faze,complexity,Anubis,0.7692307692307693
2025-04-09,faze,complexity,Dust2,0.5384615384615384
2025-04-09,complexity,faze,Dust2,1.0
2025-04-09,astralis,legacy,Nuke,1.0
2025-04-09,legacy,astralis,Nuke,0.8421052631578947
2025-04-09,legacy,astralis,Ancient,0.5384615384615384
2025-04-09,astralis,legacy,Ancient,1.0
2025-04-09,astralis,legacy,Dust2,0.5384615384615384
2025-04-09,legacy,astralis,Dust2,1.0
2025-04-09,virtuspro,gamerlegion,Mirage,0.6153846153846154
2025-04-09,gamerlegion,virtuspro,Mirage,1.0
2025-04-09,gamerlegion,virtuspro,Ancient,1.0
2025-04-09,virtuspro,gamerlegion,Ancient,0.5384615384615384
2025-04-08,liquid,the-mongolz,Anubis,0.5384615384615384
2025-04-08,the-mongolz,liquid,Anubis,1.0
2025-04-08,the-mongolz,liquid,Mirage,1.0
2025-04-08,liquid,the-mongolz,Mirage,0.8461538461538461
2025-04-08,aurora,3dmax,Dust2,0.875
2025-04-08,3dmax,aurora,Dust2,1.0
2025-04-08,aurora,3dmax,Anubis,1.0
2025-04-08,3dmax,aurora,Anubis,0.38461538461538464
2025-04-08,aurora,3dmax,Inferno,0.6923076923076923
2025-04-08,3dmax,aurora,Inferno,1.0
2025-04-08,falcons,pain,Inferno,1.0
2025-04-08,pain,falcons,Inferno,0.6923076923076923
2025-04-08,pain,falcons,Train,0.6153846153846154
2025-04-08,falcons,pain,Train,1.0
2025-04-08,falcons,pain,Nuke,0.46153846153846156
2025-04-08,pain,falcons,Nuke,1.0
2025-04-08,complexity,g2,Ancient,0.7692307692307693
2025-04-08,g2,complexity,Ancient,1.0
2025-04-08,complexity,g2,Anubis,1.0
2025-04-08,g2,complexity,Anubis,0.7692307692307693
2025-04-08,complexity,g2,Dust2,0.75
2025-04-08,g2,complexity,Dust2,1.0
2025-04-08,rare-atom,faze,Dust2,0.23076923076923078
2025-04-08,faze,rare-atom,Dust2,1.0
2025-04-08,faze,rare-atom,Ancient,1.0
2025-04-08,rare-atom,faze,Ancient,0.7692307692307693
2025-04-08,virtuspro,furia,Dust2,1.0
2025-04-08,furia,virtuspro,Dust2,0.6153846153846154
2025-04-08,furia,virtuspro,Anubis,0.8461538461538461
2025-04-08,virtuspro,furia,Anubis,1.0
2025-04-08,gamerlegion,legacy,Ancient,1.0
2025-04-08,legacy,gamerlegion,Ancient,0.5384615384615384
2025-04-08,legacy,gamerlegion,Inferno,1.0
2025-04-08,gamerlegion,legacy,Inferno,0.8125
2025-04-08,legacy,gamerlegion,Anubis,0.8461538461538461
2025-04-08,gamerlegion,legacy,Anubis,1.0
2025-04-08,apogee,astralis,Ancient,1.0
2025-04-08,astralis,apogee,Ancient,0.6923076923076923
2025-04-08,astralis,apogee,Mirage,0.6153846153846154
2025-04-08,apogee,astralis,Mirage,1.0
2025-04-07,complexity,furia,Inferno,1.0
2025-04-07,furia,complexity,Inferno,0.3076923076923077
2025-04-07,complexity,furia,Train,1.0
2025-04-07,furia,complexity,Train,0.07692307692307693
2025-04-07,complexity,furia,Dust2,0.6153846153846154
2025-04-07,furia,complexity,Dust2,1.0
2025-04-07,pain,faze,Inferno,0.8461538461538461
2025-04-07,faze,pain,Inferno,1.0
2025-04-07,faze,pain,Dust2,1.0
2025-04-07,pain,faze,Dust2,0.5384615384615384
2025-04-07,the-mongolz,apogee,Nuke,0.8461538461538461
2025-04-07,apogee,the-mongolz,Nuke,1.0
2025-04-07,apogee,the-mongolz,Ancient,1.0
2025-04-07,the-mongolz,apogee,Ancient,0.6153846153846154
2025-04-07,astralis,3dmax,Inferno,0.5384615384615384
2025-04-07,3dmax,astralis,Inferno,1.0
2025-04-07,3dmax,astralis,Ancient,0.5384615384615384
2025-04-07,astralis,3dmax,Ancient,1.0
2025-04-07,3dmax,astralis,Dust2,1.0
2025-04-07,astralis,3dmax,Dust2,0.5384615384615384
2025-04-07,liquid,virtuspro,Dust2,0.23076923076923078
2025-04-07,virtuspro,liquid,Dust2,1.0
2025-04-07,virtuspro,liquid,Mirage,1.0
2025-04-07,liquid,virtuspro,Mirage,0.875
2025-04-07,aurora,legacy,Anubis,1.0
2025-04-07,legacy,aurora,Anubis,0.5384615384615384
2025-04-07,aurora,legacy,Mirage,1.0
2025-04-07,legacy,aurora,Mirage,0.7692307692307693
2025-04-07,g2,rare-atom,Ancient,1.0
2025-04-07,rare-atom,g2,Ancient,0.5384615384615384
2025-04-07,rare-atom,g2,Dust2,0.38461538461538464
2025-04-07,g2,rare-atom,Dust2,1.0
2025-04-07,falcons,gamerlegion,Mirage,0.07692307692307693
2025-04-07,gamerlegion,falcons,Mirage,1.0
2025-04-07,falcons,gamerlegion,Inferno,0.15384615384615385
2025-04-07,gamerlegion,falcons,Inferno,1.0
2025-04-06,apogee,furia,Mirage,0.5384615384615384
2025-04-06,furia,apogee,Mirage,1.0
2025-04-06,apogee,furia,Dust2,0.46153846153846156
2025-04-06,furia,apogee,Dust2,1.0
2025-04-06,faze,astralis,Train,0.6153846153846154
2025-04-06,astralis,faze,Train,1.0
2025-04-06,astralis,faze,Dust2,0.8125
2025-04-06,faze,astralis,Dust2,1.0
2025-04-06,faze,astralis,Ancient,0.3076923076923077
2025-04-06,astralis,faze,Ancient,1.0
2025-04-06,liquid,legacy,Anubis,0.7692307692307693
2025-04-06,legacy,liquid,Anubis,1.0
2025-04-06,liquid,legacy,Nuke,0.3076923076923077
2025-04-06,legacy,liquid,Nuke,1.0
2025-04-06,aurora,pain,Dust2,1.0
2025-04-06,pain,aurora,Dust2,0.8947368421052632
2025-04-06,pain,aurora,Inferno,1.0
2025-04-06,aurora,pain,Inferno,0.875
2025-04-06,aurora,pain,Nuke,1.0
2025-04-06,pain,aurora,Nuke,0.6153846153846154
2025-04-06,complexity,falcons,Dust2,1.0
2025-04-06,falcons,complexity,Dust2,0.38461538461538464
2025-04-06,falcons,complexity,Train,0.46153846153846156
2025-04-06,complexity,falcons,Train,1.0
2025-04-06,gamerlegion,g2,Inferno,0.75
2025-04-06,g2,gamerlegion,Inferno,1.0
2025-04-06,g2,gamerlegion,Mirage,1.0
2025-04-06,gamerlegion,g2,Mirage,0.6153846153846154
2025-04-06,the-mongolz,3dmax,Anubis,0.7692307692307693
2025-04-06,3dmax,the-mongolz,Anubis,1.0
2025-04-06,the-mongolz,3dmax,Inferno,0.7692307692307693
2025-04-06,3dmax,the-mongolz,Inferno,1.0
2025-04-06,3dmax,the-mongolz,Ancient,0.8461538461538461
2025-04-06,the-mongolz,3dmax,Ancient,1.0
2025-04-06,rare-atom,virtuspro,Ancient,1.0
2025-04-06,virtuspro,rare-atom,Ancient,0.5384615384615384
2025-04-06,virtuspro,rare-atom,Mirage,0.23076923076923078
2025-04-06,rare-atom,virtuspro,Mirage,1.0
2025-03-30,mouz,vitality,Train,0.5384615384615384
2025-03-30,vitality,mouz,Train,1.0
2025-03-30,vitality,mouz,Nuke,1.0
2025-03-30,mouz,vitality,Nuke,0.5384615384615384
2025-03-30,mouz,vitality,Dust2,1.0
2025-03-30,vitality,mouz,Dust2,0.8461538461538461
2025-03-30,vitality,mouz,Mirage,0.8461538461538461
2025-03-30,mouz,vitality,Mirage,1.0
2025-03-30,mouz,vitality,Inferno,0.0
2025-03-30,vitality,mouz,Inferno,1.0
2025-03-29,spirit,vitality,Mirage,0.7692307692307693
2025-03-29,vitality,spirit,Mirage,1.0
2025-03-29,spirit,vitality,Nuke,1.0
2025-03-29,vitality,spirit,Nuke,0.38461538461538464
2025-03-29,spirit,vitality,Anubis,0.46153846153846156
2025-03-29,vitality,spirit,Anubis,1.0
2025-03-29,mouz,eternal-fire,Dust2,1.0
2025-03-29,eternal-fire,mouz,Dust2,0.7692307692307693
2025-03-29,eternal-fire,mouz,Nuke,0.8461538461538461
2025-03-29,mouz,eternal-fire,Nuke,1.0
2025-03-28,spirit,natus-vincere,Anubis,1.0
2025-03-28,natus-vincere,spirit,Anubis,0.46153846153846156
2025-03-28,natus-vincere,spirit,Dust2,0.5384615384615384
2025-03-28,spirit,natus-vincere,Dust2,1.0
2025-03-28,g2,mouz,Nuke,0.23076923076923078
2025-03-28,mouz,g2,Nuke,1.0
2025-03-28,mouz,g2,Inferno,1.0
2025-03-28,g2,mouz,Inferno,0.6153846153846154
2025-03-24,g2,the-mongolz,Dust2,1.0
2025-03-24,the-mongolz,g2,Dust2,0.3076923076923077
2025-03-24,g2,the-mongolz,Ancient,1.0
2025-03-24,the-mongolz,g2,Ancient,0.8461538461538461
2025-03-24,eternal-fire,natus-vincere,Dust2,1.0
2025-03-24,natus-vincere,eternal-fire,Dust2,0.38461538461538464
2025-03-24,natus-vincere,eternal-fire,Inferno,0.6923076923076923
2025-03-24,eternal-fire,natus-vincere,Inferno,1.0
2025-03-24,spirit,virtuspro,Anubis,1.0
2025-03-24,virtuspro,spirit,Anubis,0.6923076923076923
2025-03-24,spirit,virtuspro,Ancient,1.0
2025-03-24,virtuspro,spirit,Ancient,0.6923076923076923
2025-03-24,mouz,vitality,Dust2,0.8461538461538461
2025-03-24,vitality,mouz,Dust2,1.0
2025-03-24,vitality,mouz,Mirage,1.0
2025-03-24,mouz,vitality,Mirage,0.8461538461538461
2025-03-23,m80,g2,Inferno,0.8461538461538461
2025-03-23,g2,m80,Inferno,1.0
2025-03-23,g2,m80,Ancient,1.0
2025-03-23,m80,g2,Ancient,0.6923076923076923
2025-03-23,liquid,the-mongolz,Ancient,0.6153846153846154
2025-03-23,the-mongolz,liquid,Ancient,1.0
2025-03-23,liquid,the-mongolz,Anubis,0.5384615384615384
2025-03-23,the-mongolz,liquid,Anubis,1.0
2025-03-23,faze,spirit,Nuke,0.6923076923076923
2025-03-23,spirit,faze,Nuke,1.0
2025-03-23,spirit,faze,Anubis,1.0
2025-03-23,faze,spirit,Anubis,0.6153846153846154
2025-03-23,virtuspro,falcons,Inferno,1.0
2025-03-23,falcons,virtuspro,Inferno,0.9090909090909091
2025-03-23,falcons,virtuspro,Ancient,0.8421052631578947
2025-03-23,virtuspro,falcons,Ancient,1.0
2025-03-23,virtuspro,falcons,Mirage,0.8461538461538461
2025-03-23,falcons,virtuspro,Mirage,1.0
2025-03-22,natus-vincere,the-mongolz,Mirage,1.0
2025-03-22,the-mongolz,natus-vincere,Mirage,0.8125
2025-03-22,the-mongolz,natus-vincere,Inferno,1.0
2025-03-22,natus-vincere,the-mongolz,Inferno,0.07692307692307693
2025-03-22,the-mongolz,natus-vincere,Dust2,0.5384615384615384
2025-03-22,natus-vincere,the-mongolz,Dust2,1.0
2025-03-22,eternal-fire,g2,Inferno,1.0
2025-03-22,g2,eternal-fire,Inferno,0.7692307692307693
2025-03-22,eternal-fire,g2,Anubis,1.0
2025-03-22,g2,eternal-fire,Anubis,0.7692307692307693
2025-03-22,m80,furia,Inferno,1.0
2025-03-22,furia,m80,Inferno,0.8947368421052632
2025-03-22,m80,furia,Train,1.0
2025-03-22,furia,m80,Train,0.7692307692307693
2025-03-22,m80,furia,Dust2,0.5384615384615384
2025-03-22,furia,m80,Dust2,1.0
2025-03-22,liquid,imperial,Anubis,1.0
2025-03-22,imperial,liquid,Anubis,0.38461538461538464
2025-03-22,imperial,liquid,Nuke,1.0
2025-03-22,liquid,imperial,Nuke,0.8461538461538461
2025-03-22,liquid,imperial,Dust2,1.0
2025-03-22,imperial,liquid,Dust2,0.3076923076923077
2025-03-21,virtuspro,vitality,Inferno,0.38461538461538464
2025-03-21,vitality,virtuspro,Inferno,1.0
2025-03-21,virtuspro,vitality,Anubis,0.46153846153846156
2025-03-21,vitality,virtuspro,Anubis,1.0
2025-03-21,mouz,spirit,Ancient,1.0
2025-03-21,spirit,mouz,Ancient,0.88
2025-03-21,spirit,mouz,Nuke,0.8125
2025-03-21,mouz,spirit,Nuke,1.0
2025-03-21,mouz,spirit,Dust2,0.23076923076923078
2025-03-21,spirit,mouz,Dust2,1.0
2025-03-21,astralis,faze,Nuke,0.46153846153846156
2025-03-21,faze,astralis,Nuke,1.0
2025-03-21,faze,astralis,Train,1.0
2025-03-21,astralis,faze,Train,0.5384615384615384
2025-03-21,the-huns,falcons,Ancient,0.46153846153846156
2025-03-21,falcons,the-huns,Ancient,1.0
2025-03-21,falcons,the-huns,Inferno,1.0
2025-03-21,the-huns,falcons,Inferno,0.8125
2025-03-20,furia,natus-vincere,Mirage,0.6153846153846154
2025-03-20,natus-vincere,furia,Mirage,1.0
2025-03-20,furia,natus-vincere,Anubis,0.75
2025-03-20,natus-vincere,furia,Anubis,1.0
2025-03-20,the-mongolz,m80,Inferno,1.0
2025-03-20,m80,the-mongolz,Inferno,0.23076923076923078
2025-03-20,m80,the-mongolz,Ancient,1.0
2025-03-20,the-mongolz,m80,Ancient,0.8461538461538461
2025-03-20,the-mongolz,m80,Dust2,1.0
2025-03-20,m80,the-mongolz,Dust2,0.8461538461538461
2025-03-20,eternal-fire,liquid,Anubis,1.0
2025-03-20,liquid,eternal-fire,Anubis,0.5384615384615384
2025-03-20,eternal-fire,liquid,Dust2,1.0
2025-03-20,liquid,eternal-fire,Dust2,0.5384615384615384
2025-03-20,imperial,g2,Inferno,0.8461538461538461
2025-03-20,g2,imperial,Inferno,1.0
2025-03-20,g2,imperial,Mirage,1.0
2025-03-20,imperial,g2,Mirage,0.6153846153846154
2025-03-19,faze,virtuspro,Dust2,0.0
2025-03-19,virtuspro,faze,Dust2,1.0
2025-03-19,virtuspro,faze,Ancient,1.0
2025-03-19,faze,virtuspro,Ancient,0.8125
2025-03-19,virtuspro,faze,Anubis,0.75
2025-03-19,faze,virtuspro,Anubis,1.0
2025-03-19,astralis,vitality,Dust2,0.46153846153846156
2025-03-19,vitality,astralis,Dust2,1.0
2025-03-19,vitality,astralis,Inferno,1.0
2025-03-19,astralis,vitality,Inferno,0.3076923076923077
2025-03-19,falcons,mouz,Ancient,0.7692307692307693
2025-03-19,mouz,falcons,Ancient,1.0
2025-03-19,mouz,falcons,Train,1.0
2025-03-19,falcons,mouz,Train,0.8461538461538461
2025-03-19,the-huns,spirit,Dust2,0.3076923076923077
2025-03-19,spirit,the-huns,Dust2,1.0
2025-03-19,spirit,the-huns,Anubis,1.0
2025-03-19,the-huns,spirit,Anubis,0.6153846153846154
2025-03-16,mouz,vitality,Inferno,0.38461538461538464
2025-03-16,vitality,mouz,Inferno,1.0
2025-03-16,vitality,mouz,Nuke,1.0
2025-03-16,mouz,vitality,Nuke,0.3076923076923077
2025-03-16,mouz,vitality,Dust2,0.6923076923076923
2025-03-16,vitality,mouz,Dust2,1.0
2025-03-15,the-mongolz,vitality,Inferno,0.15384615384615385
2025-03-15,vitality,the-mongolz,Inferno,1.0
2025-03-15,the-mongolz,vitality,Nuke,1.0
2025-03-15,vitality,the-mongolz,Nuke,0.875
2025-03-15,the-mongolz,vitality,Anubis,0.3076923076923077
2025-03-15,vitality,the-mongolz,Anubis,1.0
2025-03-15,mouz,spirit,Ancient,1.0
2025-03-15,spirit,mouz,Ancient,0.7692307692307693
2025-03-15,mouz,spirit,Dust2,0.5384615384615384
2025-03-15,spirit,mouz,Dust2,1.0
2025-03-15,spirit,mouz,Nuke,0.875
2025-03-15,mouz,spirit,Nuke,1.0
2025-03-14,natus-vincere,the-mongolz,Ancient,0.46153846153846156
2025-03-14,the-mongolz,natus-vincere,Ancient,1.0
2025-03-14,the-mongolz,natus-vincere,Mirage,1.0
2025-03-14,natus-vincere,the-mongolz,Mirage,0.46153846153846156
2025-03-14,liquid,vitality,Dust2,0.6923076923076923
2025-03-14,vitality,liquid,Dust2,1.0
2025-03-14,liquid,vitality,Anubis,0.6923076923076923
2025-03-14,vitality,liquid,Anubis,1.0
2025-03-13,g2,mouz,Ancient,0.8461538461538461
2025-03-13,mouz,g2,Ancient,1.0
2025-03-13,g2,mouz,Nuke,0.6153846153846154
2025-03-13,mouz,g2,Nuke,1.0
2025-03-13,mouz,g2,Inferno,0.8461538461538461
2025-03-13,g2,mouz,Inferno,1.0
2025-03-13,eternal-fire,spirit,Mirage,0.5384615384615384
2025-03-13,spirit,eternal-fire,Mirage,1.0
2025-03-13,spirit,eternal-fire,Anubis,0.7692307692307693
2025-03-13,eternal-fire,spirit,Anubis,1.0
2025-03-13,eternal-fire,spirit,Nuke,0.7894736842105263
2025-03-13,spirit,eternal-fire,Nuke,1.0
2025-03-11,gamerlegion,g2,Nuke,0.6923076923076923
2025-03-11,g2,gamerlegion,Nuke,1.0
2025-03-11,g2,gamerlegion,Inferno,1.0
2025-03-11,gamerlegion,g2,Inferno,0.8461538461538461
2025-03-11,falcons,eternal-fire,Dust2,0.6923076923076923
2025-03-11,eternal-fire,falcons,Dust2,1.0
2025-03-11,eternal-fire,falcons,Mirage,0.8125
2025-03-11,falcons,eternal-fire,Mirage,1.0
2025-03-11,falcons,eternal-fire,Inferno,0.6153846153846154
2025-03-11,eternal-fire,falcons,Inferno,1.0
2025-03-11,3dmax,liquid,Anubis,0.3076923076923077
2025-03-11,liquid,3dmax,Anubis,1.0
2025-03-11,3dmax,liquid,Ancient,1.0
2025-03-11,liquid,3dmax,Ancient,0.46153846153846156
2025-03-11,liquid,3dmax,Inferno,1.0
2025-03-11,3dmax,liquid,Inferno,0.8461538461538461
2025-03-10,furia,falcons,Dust2,0.6923076923076923
2025-03-10,falcons,furia,Dust2,1.0
2025-03-10,falcons,furia,Mirage,1.0
2025-03-10,furia,falcons,Mirage,0.875
2025-03-10,falcons,furia,Train,0.8125
2025-03-10,furia,falcons,Train,1.0
2025-03-10,natus-vincere,g2,Ancient,1.0
2025-03-10,g2,natus-vincere,Ancient,0.46153846153846156
2025-03-10,g2,natus-vincere,Mirage,0.6923076923076923
2025-03-10,natus-vincere,g2,Mirage,1.0
2025-03-10,pain,eternal-fire,Inferno,0.5384615384615384
2025-03-10,eternal-fire,pain,Inferno,1.0
2025-03-10,eternal-fire,pain,Nuke,1.0
2025-03-10,pain,eternal-fire,Nuke,0.6923076923076923
2025-03-10,liquid,mouz,Nuke,0.3076923076923077
2025-03-10,mouz,liquid,Nuke,1.0
2025-03-10,mouz,liquid,Ancient,1.0
2025-03-10,liquid,mouz,Ancient,0.6153846153846154
2025-03-10,gamerlegion,saw,Ancient,1.0
2025-03-10,saw,gamerlegion,Ancient,0.6153846153846154
2025-03-10,saw,gamerlegion,Inferno,0.6923076923076923
2025-03-10,gamerlegion,saw,Inferno,1.0
2025-03-10,gamerlegion,saw,Train,0.38461538461538464
2025-03-10,saw,gamerlegion,Train,1.0
2025-03-10,3dmax,the-mongolz,Ancient,0.5384615384615384
2025-03-10,the-mongolz,3dmax,Ancient,1.0
2025-03-10,the-mongolz,3dmax,Dust2,1.0
2025-03-10,3dmax,the-mongolz,Dust2,0.3076923076923077
2025-03-09,liquid,eternal-fire,Train,1.0
2025-03-09,eternal-fire,liquid,Train,0.8947368421052632
2025-03-09,eternal-fire,liquid,Inferno,0.8461538461538461
2025-03-09,liquid,eternal-fire,Inferno,1.0
2025-03-09,mibr,furia,Inferno,0.07692307692307693
2025-03-09,furia,mibr,Inferno,1.0
2025-03-09,mibr,furia,Mirage,1.0
2025-03-09,furia,mibr,Mirage,0.8947368421052632
2025-03-09,mibr,furia,Anubis,0.6923076923076923
2025-03-09,furia,mibr,Anubis,1.0
2025-03-09,mouz,vitality,Dust2,0.5384615384615384
2025-03-09,vitality,mouz,Dust2,1.0
2025-03-09,vitality,mouz,Inferno,1.0
2025-03-09,mouz,vitality,Inferno,0.46153846153846156
2025-03-09,pain,natus-vincere,Mirage,0.46153846153846156
2025-03-09,natus-vincere,pain,Mirage,1.0
2025-03-09,natus-vincere,pain,Train,1.0
2025-03-09,pain,natus-vincere,Train,0.875
2025-03-09,the-mongolz,spirit,Dust2,0.8461538461538461
2025-03-09,spirit,the-mongolz,Dust2,1.0
2025-03-09,spirit,the-mongolz,Anubis,1.0
2025-03-09,the-mongolz,spirit,Anubis,0.46153846153846156
2025-03-09,g2,saw,Dust2,1.0
2025-03-09,saw,g2,Dust2,0.46153846153846156
2025-03-09,g2,saw,Nuke,1.0
2025-03-09,saw,g2,Nuke,0.38461538461538464
2025-03-09,falcons,3dmax,Dust2,0.15384615384615385
2025-03-09,3dmax,falcons,Dust2,1.0
2025-03-09,3dmax,falcons,Ancient,0.5384615384615384
2025-03-09,falcons,3dmax,Ancient,1.0
2025-03-09,falcons,3dmax,Inferno,0.8461538461538461
2025-03-09,3dmax,falcons,Inferno,1.0
2025-03-09,tyloo,gamerlegion,Inferno,0.9090909090909091
2025-03-09,gamerlegion,tyloo,Inferno,1.0
2025-03-09,gamerlegion,tyloo,Ancient,1.0
2025-03-09,tyloo,gamerlegion,Ancient,0.7894736842105263
2025-03-08,spirit,saw,Train,1.0
2025-03-08,saw,spirit,Train,0.6153846153846154
2025-03-08,saw,spirit,Dust2,0.07692307692307693
2025-03-08,spirit,saw,Dust2,1.0
2025-03-08,liquid,furia,Anubis,1.0
2025-03-08,furia,liquid,Anubis,0.6153846153846154
2025-03-08,liquid,furia,Dust2,1.0
2025-03-08,furia,liquid,Dust2,0.7692307692307693
2025-03-08,3dmax,vitality,Dust2,0.5384615384615384
2025-03-08,vitality,3dmax,Dust2,1.0
2025-03-08,vitality,3dmax,Train,1.0
2025-03-08,3dmax,vitality,Train,0.38461538461538464
2025-03-08,falcons,mouz,Nuke,0.6923076923076923
2025-03-08,mouz,falcons,Nuke,1.0
2025-03-08,mouz,falcons,Train,1.0
2025-03-08,falcons,mouz,Train,0.5384615384615384
2025-03-08,g2,the-mongolz,Mirage,0.7692307692307693
2025-03-08,the-mongolz,g2,Mirage,1.0
2025-03-08,the-mongolz,g2,Dust2,1.0
2025-03-08,g2,the-mongolz,Dust2,0.75
2025-03-08,g2,the-mongolz,Ancient,1.0
2025-03-08,the-mongolz,g2,Ancient,0.6923076923076923
2025-03-08,gamerlegion,pain,Mirage,0.15384615384615385
2025-03-08,pain,gamerlegion,Mirage,1.0
2025-03-08,gamerlegion,pain,Inferno,1.0
2025-03-08,pain,gamerlegion,Inferno,0.8125
2025-03-08,gamerlegion,pain,Nuke,0.5384615384615384
2025-03-08,pain,gamerlegion,Nuke,1.0
2025-03-08,natus-vincere,tyloo,Ancient,1.0
2025-03-08,tyloo,natus-vincere,Ancient,0.38461538461538464
2025-03-08,tyloo,natus-vincere,Mirage,0.38461538461538464
2025-03-08,natus-vincere,tyloo,Mirage,1.0
2025-03-08,natus-vincere,tyloo,Inferno,0.7692307692307693
2025-03-08,tyloo,natus-vincere,Inferno,1.0
2025-03-08,mibr,eternal-fire,Inferno,0.6153846153846154
2025-03-08,eternal-fire,mibr,Inferno,1.0
2025-03-08,eternal-fire,mibr,Mirage,1.0
2025-03-08,mibr,eternal-fire,Mirage,0.23076923076923078
2025-03-07,liquid,falcons,Ancient,0.8125
2025-03-07,falcons,liquid,Ancient,1.0
2025-03-07,liquid,falcons,Dust2,1.0
2025-03-07,falcons,liquid,Dust2,0.6923076923076923
2025-03-07,falcons,liquid,Inferno,1.0
2025-03-07,liquid,falcons,Inferno,0.875
2025-03-07,pain,g2,Inferno,0.6153846153846154
2025-03-07,g2,pain,Inferno,1.0
2025-03-07,g2,pain,Nuke,1.0
2025-03-07,pain,g2,Nuke,0.38461538461538464
2025-03-07,furia,mouz,Nuke,0.8461538461538461
2025-03-07,mouz,furia,Nuke,1.0
2025-03-07,furia,mouz,Inferno,1.0
2025-03-07,mouz,furia,Inferno,0.8125
2025-03-07,mouz,furia,Train,1.0
2025-03-07,furia,mouz,Train,0.6923076923076923
2025-03-07,saw,natus-vincere,Ancient,1.0
2025-03-07,natus-vincere,saw,Ancient,0.3076923076923077
2025-03-07,saw,natus-vincere,Nuke,1.0
2025-03-07,natus-vincere,saw,Nuke,0.6923076923076923
2025-03-07,natus-vincere,saw,Inferno,1.0
2025-03-07,saw,natus-vincere,Inferno,0.23076923076923078
2025-03-07,eternal-fire,3dmax,Anubis,0.7692307692307693
2025-03-07,3dmax,eternal-fire,Anubis,1.0
2025-03-07,eternal-fire,3dmax,Inferno,0.7692307692307693
2025-03-07,3dmax,eternal-fire,Inferno,1.0
2025-03-07,the-mongolz,gamerlegion,Mirage,1.0
